	Subjects	Trial	Delay	RTs						
3554	18	154	100	374.8064763						
3555	18	155	100	329.7158329						
3556	18	156	500	319.9738675						
3557	18	157	100	341.1199981						
3558	18	158	500	233.3671806						
3559	18	159	100	369.8695397						
3560	18	160	500	280.0361181						
3561	18	161	500	279.5698065						
3562	18	162	500	336.7468539						
3563	18	163	500	286.8103619						
3564	18	164	500	268.9413975						
3565	18	165	100	336.8467178						
3566	18	166	100	398.3146397						
3567	18	167	500	210.287914						
3568	18	168	500	173.7900343						
3569	18	169	500	162.6188888						
3570	18	170	500	240.2931679						
3571	18	171	100	331.6987002						
3572	18	172	500	231.8253418						
3573	18	173	500	301.9036146						
3574	18	174	100	283.7955864						
3575	18	175	100	367.5394191						
3576	18	176	500	278.456716						
3577	18	177	100	359.5922073						
3578	18	178	500	245.3065932						
3579	18	179	100	338.312347						
3580	18	180	100	307.894814						
3581	18	181	100	256.6960964						
3582	18	182	100	370.1597867						
3583	18	183	500	302.5248765						
3584	18	184	500	271.995042						
3585	18	185	500	235.1585154						
3586	18	186	500	293.1636137						
3587	18	187	500	189.5333733						
3588	18	188	500	277.6522638						
3589	18	189	100	288.5019252						
3590	18	190	500	214.3498124						
3591	18	191	100	311.806159						
3592	18	192	100	390.0874181						
3593	18	193	500	161.3880721						
3594	18	194	500	143.238967						
3595	18	195	500	256.562081						
3596	18	196	500	275.546279						
3597	18	197	100	378.9084273						
3598	18	198	100	340.3916494						
3599	18	199	100	310.404607						
3600	18	200	500	266.4671891						
3601	19	1	500	320.6222992						
3602	19	2	500	279.4659958						
3603	19	3	500	215.852401						
3604	19	4	100	308.747759						
3605	19	5	100	367.24621						
3606	19	6	500	162.2952298						
3607	19	7	500	270.3834647						
3608	19	8	500	275.3583614						
3609	19	9	100	332.2497127						
3610	19	10	100	303.5712777						
3611	19	11	100	317.8929177						
3612	19	12	500	249.2075923						
3613	19	13	100	374.5037589						
3614	19	14	500	179.556214						
3615	19	15	500	233.3335463						
3616	19	16	500	243.9325911						
3617	19	17	100	397.8362423						
3618	19	18	500	280.6437605						
3619	19	19	100	321.5543922						
3620	19	20	500	303.9986471						
3621	19	21	500	275.7873065						
3622	19	22	100	261.1221791						
3623	19	23	100	392.2054488						
3624	19	24	100	364.4421639						
3625	19	25	100	462.5370498						
3626	19	26	100	409.2412908						
3627	19	27	100	386.5843006						
3628	19	28	100	416.2732611						
3629	19	29	100	367.4186958						
3630	19	30	100	340.8004066						
3631	19	31	100	431.82688						
3632	19	32	500	188.0384922						
3633	19	33	100	260.7723192						
3634	19	34	500	163.5127225						
3635	19	35	500	283.9261168						
3636	19	36	100	321.4724035						
3637	19	37	500	201.0477173						
3638	19	38	100	349.7673631						
3639	19	39	100	352.1644559						
3640	19	40	500	226.439348						
3641	19	41	100	357.0849314						
3642	19	42	100	365.5177246						
3643	19	43	500	205.830598						
3644	19	44	100	423.18491						
3645	19	45	500	206.1221917						
3646	19	46	500	245.5332626						
3647	19	47	100	338.6287086						
3648	19	48	500	272.1007129						
3649	19	49	500	193.0367736						
3650	19	50	100	341.7789219						
3651	19	51	100	289.8486448						
3652	19	52	100	394.5076348						
3653	19	53	500	188.1542339						
3654	19	54	100	395.3126934						
3655	19	55	100	291.2548458						
3656	19	56	100	332.6023532						
3657	19	57	100	287.428029						
3658	19	58	500	323.8450877						
3659	19	59	500	196.1360438						
3660	19	60	100	405.9806272						
3661	19	61	100	306.0011806						
3662	19	62	100	422.2954196						
3663	19	63	500	287.4705017						
3664	19	64	100	310.8983983						
3665	19	65	100	356.3014782						
3666	19	66	500	368.4179428						
3667	19	67	500	354.8514814						
3668	19	68	100	369.7210401						
3669	19	69	100	294.9260451						
3670	19	70	500	170.4532124						
3671	19	71	100	301.6052348						
3672	19	72	500	282.0901601						
3673	19	73	100	384.0199418						
3674	19	74	500	266.4772302						
3675	19	75	100	348.629487						
3676	19	76	500	250.1127097						
3677	19	77	500	224.858841						
3678	19	78	100	320.2339191						
3679	19	79	500	282.8655886						
3680	19	80	500	236.859645						
3681	19	81	100	325.192886						
3682	19	82	100	317.5321766						
3683	19	83	500	330.0090459						
3684	19	84	500	261.2987822						
3685	19	85	500	252.1129186						
3686	19	86	500	260.9224414						
3687	19	87	100	381.052162						
3688	19	88	500	248.5253384						
3689	19	89	100	398.9089597						
3690	19	90	100	330.7286678						
3691	19	91	100	290.7667371						
3692	19	92	500	317.2035578						
3693	19	93	100	286.8477371						
3694	19	94	500	188.6669562						
3695	19	95	500	308.088821						
3696	19	96	500	281.7301479						
3697	19	97	100	325.4643563						
3698	19	98	500	303.3172382						
3699	19	99	500	206.5569329						
3700	19	100	500	236.1015652						
3701	19	101	500	231.803425						
3702	19	102	500	217.4777419						
3703	19	103	500	204.6328036						
3704	19	104	500	270.1119611						
3705	19	105	100	338.5144056						
3706	19	106	100	273.5290304						
3707	19	107	500	312.0464698						
3708	19	108	500	240.7993286						
3709	19	109	100	355.9924883						
3710	19	110	100	347.4853268						
3711	19	111	100	368.7592758						
3712	19	112	100	308.5995652						
3713	19	113	100	372.2996244						
3714	19	114	100	351.6039042						
3715	19	115	500	314.8967938						
3716	19	116	100	319.7317292						
3717	19	117	100	285.5130033						
3718	19	118	500	245.1141082						
3719	19	119	500	194.5677285						
3720	19	120	100	242.4831429						
3721	19	121	500	288.4760036						
3722	19	122	100	296.4087844						
3723	19	123	500	231.7026885						
3724	19	124	500	266.7122455						
3725	19	125	500	328.1939448						
3726	19	126	100	346.3177277						
3727	19	127	500	225.0309375						
3728	19	128	100	295.1208204						
3729	19	129	100	372.9394302						
3730	19	130	100	367.4108036						
3731	19	131	100	350.9599688						
3732	19	132	100	414.8086697						
3733	19	133	500	247.9616117						
3734	19	134	500	217.2105216						
3735	19	135	100	220.7704364						
3736	19	136	100	340.5965818						
3737	19	137	500	227.6836005						
3738	19	138	100	313.4977992						
3739	19	139	100	437.8221897						
3740	19	140	500	251.5624014						
3741	19	141	100	334.7455943						
3742	19	142	100	315.5293601						
3743	19	143	500	255.6519123						
3744	19	144	100	320.0753399						
3745	19	145	500	226.5317938						
3746	19	146	100	395.7808201						
3747	19	147	500	208.6433936						
3748	19	148	500	272.3217586						
3749	19	149	100	315.8144996						
3750	19	150	500	277.2586516						
3751	19	151	100	331.8394533						
3752	19	152	100	285.1208917						
3753	19	153	500	288.518345						
3754	19	154	500	292.4750684						
3755	19	155	500	291.5881771						
3756	19	156	100	306.5854104						
3757	19	157	100	332.6974814						
3758	19	158	100	322.4721231						
3759	19	159	500	242.6559985						
3760	19	160	500	205.5944095						
3761	19	161	500	354.0716757						
3762	19	162	500	204.7660933						
3763	19	163	500	253.4512192						
3764	19	164	100	363.9576548						
3765	19	165	100	323.715065						
3766	19	166	500	203.603605						
3767	19	167	500	256.2605468						
3768	19	168	500	272.127699						
3769	19	169	500	377.6615717						
3770	19	170	100	378.7471487						
3771	19	171	500	271.6960153						
3772	19	172	500	212.3093539						
3773	19	173	100	318.3000791						
3774	19	174	500	286.1908162						
3775	19	175	500	278.6350412						
3776	19	176	500	222.0119252						
3777	19	177	100	275.7212043						
3778	19	178	500	324.012652						
3779	19	179	100	373.1869337						
3780	19	180	100	370.5561506						
3781	19	181	500	289.7589372						
3782	19	182	100	335.1126647						
3783	19	183	100	300.218726						
3784	19	184	100	296.7827554						
3785	19	185	100	365.934225						
3786	19	186	100	339.683846						
3787	19	187	500	194.6156408						
3788	19	188	500	280.1670664						
3789	19	189	500	254.3867988						
3790	19	190	100	350.8814028						
3791	19	191	500	235.2923642						
3792	19	192	100	451.2217643						
3793	19	193	500	251.9326379						
3794	19	194	500	251.0940369						
3795	19	195	100	383.6573482						
3796	19	196	500	396.7691674						
3797	19	197	500	216.5029584						
3798	19	198	100	406.5663597						
3799	19	199	500	271.0341689						
3800	19	200	500	217.246235						
3801	20	1	500	239.9606141						
3802	20	2	500	307.2102817						
3803	20	3	500	139.8395283						
3804	20	4	500	277.2023663						
3805	20	5	500	218.5494356						
3806	20	6	100	265.8673487						
3807	20	7	100	354.2292622						
3808	20	8	100	457.3808195						
3809	20	9	100	290.6750073						
3810	20	10	500	144.9727186						
3811	20	11	500	290.1220956						
3812	20	12	100	321.8136561						
3813	20	13	500	138.4148707						
3814	20	14	100	276.6306364						
3815	20	15	100	384.6556162						
3816	20	16	100	337.2391689						
3817	20	17	100	306.3265713						
3818	20	18	100	341.3272107						
3819	20	19	100	235.5254246						
3820	20	20	100	371.9749225						
3821	20	21	100	345.2651918						
3822	20	22	500	255.20362						
3823	20	23	100	456.284736						
3824	20	24	500	240.3019648						
3825	20	25	500	175.3809791						
3826	20	26	500	226.6372665						
3827	20	27	500	284.0530166						
3828	20	28	500	313.576211						
3829	20	29	500	238.5018481						
3830	20	30	100	378.4554896						
3831	20	31	100	440.4725872						
3832	20	32	100	362.2336133						
3833	20	33	500	205.8304053						
3834	20	34	500	201.637619						
3835	20	35	100	369.7775826						
3836	20	36	100	312.9112263						
3837	20	37	100	424.4122694						
3838	20	38	100	320.392303						
3839	20	39	100	373.9785215						
3840	20	40	100	416.4251467						
3841	20	41	100	317.1502813						
3842	20	42	100	421.4547356						
3843	20	43	500	213.8626881						
3844	20	44	100	332.4399902						
3845	20	45	500	316.7399628						
3846	20	46	100	361.3938065						
3847	20	47	500	216.0452051						
3848	20	48	100	375.785215						
3849	20	49	100	339.9663548						
3850	20	50	100	384.3474062						
3851	20	51	500	316.1665024						
3852	20	52	100	395.7558919						
3853	20	53	100	337.9196991						
3854	20	54	500	241.0963291						
3855	20	55	500	268.8538995						
3856	20	56	100	445.0019891						
3857	20	57	500	287.0895591						
3858	20	58	100	317.5169091						
3859	20	59	500	178.1031038						
3860	20	60	100	354.3824436						
3861	20	61	500	283.2751468						
3862	20	62	500	299.9170866						
3863	20	63	500	308.2053335						
3864	20	64	500	151.9621299						
3865	20	65	100	286.1803865						
3866	20	66	500	264.967565						
3867	20	67	500	286.3235997						
3868	20	68	500	279.4353989						
3869	20	69	100	316.0836009						
3870	20	70	500	200.307978						
3871	20	71	100	383.6577315						
3872	20	72	500	298.0526666						
3873	20	73	100	270.595005						
3874	20	74	100	346.4249818						
3875	20	75	500	278.5209882						
3876	20	76	500	236.3959525						
3877	20	77	500	171.3010214						
3878	20	78	100	253.225757						
3879	20	79	500	212.2246859						
3880	20	80	100	293.6464394						
3881	20	81	100	361.5246043						
3882	20	82	500	237.9500192						
3883	20	83	500	234.4455549						
3884	20	84	500	199.8463653						
3885	20	85	500	313.8545007						
3886	20	86	500	152.5483764						
3887	20	87	500	294.1896761						
3888	20	88	100	341.9783067						
3889	20	89	100	273.5763102						
3890	20	90	500	170.5741124						
3891	20	91	100	268.0773713						
3892	20	92	500	289.3023525						
3893	20	93	100	285.1516554						
3894	20	94	500	358.1387019						
3895	20	95	100	233.9751138						
3896	20	96	500	180.4403612						
3897	20	97	100	294.5886904						
3898	20	98	100	359.5088451						
3899	20	99	100	362.92064						
3900	20	100	100	327.8965003						
3901	20	101	100	383.2843884						
3902	20	102	500	214.6235453						
3903	20	103	500	211.3162387						
3904	20	104	500	194.7469725						
3905	20	105	500	251.9454829						
3906	20	106	100	342.312						
3907	20	107	500	280.7287379						
3908	20	108	500	376.9846026						
3909	20	109	500	283.9869642						
3910	20	110	500	132.9047927						
3911	20	111	100	315.6499939						
3912	20	112	100	415.747881						
3913	20	113	100	243.4639005						
3914	20	114	500	157.2890575						
3915	20	115	100	366.9241439						
3916	20	116	500	304.8216546						
3917	20	117	500	303.0445081						
3918	20	118	500	299.7562653						
3919	20	119	500	317.184728						
3920	20	120	500	252.3801472						
3921	20	121	100	328.2950176						
3922	20	122	100	388.2064937						
3923	20	123	100	407.1367787						
3924	20	124	100	368.5439665						
3925	20	125	500	297.9776418						
3926	20	126	100	256.0632586						
3927	20	127	500	305.6059652						
3928	20	128	100	260.7352197						
3929	20	129	500	231.1843437						
3930	20	130	100	333.7123118						
3931	20	131	500	172.1719326						
3932	20	132	500	295.2429559						
3933	20	133	500	229.5297867						
3934	20	134	500	197.7850316						
3935	20	135	500	361.4653771						
3936	20	136	100	320.0256656						
3937	20	137	100	334.7244993						
3938	20	138	100	306.6590957						
3939	20	139	100	345.8670145						
3940	20	140	100	275.4312095						
3941	20	141	100	316.4766474						
3942	20	142	100	346.2769305						
3943	20	143	100	323.7431866						
3944	20	144	500	169.0837179						
3945	20	145	100	333.6278419						
3946	20	146	100	282.8392303						
3947	20	147	100	417.9613027						
3948	20	148	100	256.8877469						
3949	20	149	500	263.1473415						
3950	20	150	100	301.9631091						
3951	20	151	500	256.860287						
3952	20	152	100	411.9908287						
3953	20	153	500	161.7843087						
3954	20	154	500	134.1267207						
3955	20	155	100	312.6275748						
3956	20	156	100	468.7613463						
3957	20	157	500	246.0957451						
3958	20	158	100	387.4488663						
3959	20	159	100	248.8411343						
3960	20	160	100	376.0782245						
3961	20	161	500	147.2696141						
3962	20	162	500	284.4230618						
3963	20	163	100	434.4823626						
3964	20	164	500	180.7031383						
3965	20	165	500	255.586896						
3966	20	166	100	435.1035884						
3967	20	167	500	282.569848						
3968	20	168	100	257.4296343						
3969	20	169	100	295.1585356						
3970	20	170	500	285.2021767						
3971	20	171	100	401.0811878						
3972	20	172	100	291.6093344						
3973	20	173	500	210.3451857						
3974	20	174	100	341.940824						
3975	20	175	500	283.7332706						
3976	20	176	500	220.651507						
3977	20	177	500	205.5676559						
3978	20	178	500	311.3922177						
3979	20	179	500	293.8513478						
3980	20	180	500	305.263348						
3981	20	181	500	271.1442311						
3982	20	182	500	208.6984733						
3983	20	183	500	157.86485						
3984	20	184	100	375.653348						
3985	20	185	100	356.8704508						
3986	20	186	100	369.0086561						
3987	20	187	500	348.4448634						
3988	20	188	100	350.3876334						
3989	20	189	500	206.9903837						
3990	20	190	100	330.9510406						
3991	20	191	500	227.2186534						
3992	20	192	500	341.0735512						
3993	20	193	500	345.7021577						
3994	20	194	500	239.3452224						
3995	20	195	100	357.4390376						
3996	20	196	100	291.4045349						
3997	20	197	100	337.0305804						
3998	20	198	100	348.809931						
3999	20	199	500	331.5021181						
4000	20	200	500	245.8634808						
